YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,T2MDEW,SZA
2024,10,17,16,47.35,24.09,66.87,98.01,4.92,17.53,84.17
2024,10,17,17,0,22.24,77.91,98.02,4.14,18.2,90
2024,10,17,18,0,21.7,83.17,98.04,3.81,18.74,90
2024,10,17,19,0,21.47,85.64,98.07,3.34,18.98,90
2024,10,17,20,0,21.34,86.83,98.09,3.12,19.08,90
2024,10,17,21,0,21.28,86.97,98.09,2.95,19.03,90
2024,10,17,22,0,21.1,87.17,98.07,2.6,18.89,90
2024,10,17,23,0,20.96,87.46,98.04,2.6,18.82,90
2024,10,18,0,0,20.9,87.33,98.02,2.68,18.74,90
2024,10,18,1,0,20.81,87.34,97.98,2.74,18.64,90
2024,10,18,2,0,20.72,87.41,97.95,2.76,18.57,90
2024,10,18,3,0,20.69,86.93,97.93,2.64,18.45,90
2024,10,18,4,0,20.61,86.67,97.95,2.42,18.32,90
2024,10,18,5,0,20.78,84.21,97.97,2.19,18.02,90
2024,10,18,6,85.8,21.7,78.06,98,1.81,17.72,81.3
2024,10,18,7,244.43,23.83,67.07,98.06,2.08,17.34,69.86
2024,10,18,8,433.55,25.38,58.66,98.09,2.04,16.69,59.22
2024,10,18,9,578.45,27.01,50.22,98.08,2.3,15.74,50.35
2024,10,18,10,672.53,28.32,43.93,98.05,2.98,14.82,44.39
2024,10,18,11,703.1,29.02,40.88,98,3.96,14.3,42.59
2024,10,18,12,636.92,29.06,40.57,97.94,4.93,14.19,45.47
2024,10,18,13,524.88,28.56,42.22,97.91,5.67,14.38,52.24
2024,10,18,14,401.65,27.61,45.04,97.9,6.04,14.56,61.62
2024,10,18,15,230.85,26.37,48.31,97.91,5.97,14.54,72.56
2024,10,18,16,54.53,24.88,52.2,97.94,5.75,14.36,84.41
2024,10,18,17,0,23.11,58.47,97.99,5.11,14.47,90
2024,10,18,18,0,21.94,64.65,98.07,4.72,14.93,90
2024,10,18,19,0,20.92,69.37,98.12,4.31,15.07,90
2024,10,18,20,0,20.08,72.15,98.16,3.82,14.91,90
2024,10,18,21,0,19.33,73.74,98.18,3.36,14.54,90
2024,10,18,22,0,18.69,75.73,98.19,3.19,14.33,90
2024,10,18,23,0,18.25,76.58,98.18,3.18,14.08,90
2024,10,19,0,0,17.89,76.44,98.19,3.22,13.71,90
2024,10,19,1,0,17.59,75.35,98.19,3.28,13.2,90
2024,10,19,2,0,17.3,73.82,98.2,3.34,12.6,90
2024,10,19,3,0,17.01,72.31,98.22,3.35,12,90
2024,10,19,4,0,16.69,71.77,98.26,3.29,11.58,90
2024,10,19,5,0,16.35,72.69,98.3,3.12,11.45,90
2024,10,19,6,112.72,17.24,68.65,98.35,2.71,11.44,81.5
2024,10,19,7,321.25,20.46,54.47,98.4,3.02,10.98,70.06
2024,10,19,8,518.67,23.08,41.34,98.45,3.64,9.13,59.46
2024,10,19,9,668.97,24.73,35.52,98.46,3.59,8.25,50.64
2024,10,19,10,761.33,26.14,31.97,98.44,3.68,7.84,44.72
2024,10,19,11,778.95,27.06,30.53,98.4,4.15,7.88,42.95
2024,10,19,12,734.7,27.38,31.03,98.36,4.79,8.36,45.82
2024,10,19,13,624.58,27.15,32.79,98.32,5.47,9.03,52.57
2024,10,19,14,464.38,26.35,36.28,98.31,5.98,9.96,61.91
2024,10,19,15,263.98,24.95,41.3,98.32,6.09,10.75,72.82
2024,10,19,16,60.47,23.04,47.84,98.35,5.74,11.29,84.63
2024,10,19,17,0,20.89,56.15,98.39,4.63,11.76,90
2024,10,19,18,0,19.62,62.56,98.46,3.9,12.24,90
2024,10,19,19,0,18.7,67.45,98.51,3.45,12.55,90
2024,10,19,20,0,18,70.5,98.54,3.27,12.55,90
2024,10,19,21,0,17.43,72.15,98.56,3.22,12.36,90
2024,10,19,22,0,16.95,73.09,98.57,3.25,12.07,90
2024,10,19,23,0,16.56,74.16,98.56,3.35,11.9,90
2024,10,20,0,0,16.23,76.07,98.55,3.41,11.92,90
2024,10,20,1,0,15.76,78.47,98.54,3.28,11.86,90
2024,10,20,2,0,15.22,76.51,98.52,3.15,10.82,90
2024,10,20,3,0,14.72,70.4,98.52,3.35,8.9,90
2024,10,20,4,0,14.47,61.55,98.54,3.85,6.59,90
2024,10,20,5,0,14.17,54.31,98.57,4.12,4.49,90
2024,10,20,6,107.18,14.96,47.09,98.6,4.25,3.21,81.7
2024,10,20,7,314.7,17.88,36.27,98.64,4.89,2.22,70.26
2024,10,20,8,510.35,21.48,26.18,98.67,5.19,1.01,59.69
2024,10,20,9,659.95,24.97,20.65,98.66,4.65,0.75,50.92
2024,10,20,10,751.83,27.29,17.56,98.62,3.9,0.41,45.05
2024,10,20,11,761.4,28.97,15.36,98.55,3.45,-0.12,43.31
2024,10,20,12,718.45,30.01,14.05,98.47,3.2,-0.58,46.17
2024,10,20,13,611.3,30.35,13.77,98.42,3.46,-0.72,52.88
2024,10,20,14,451.15,29.92,14.78,98.39,4.39,-0.4,62.19
2024,10,20,15,250.35,28.49,18.97,98.4,5.7,1.21,73.08
2024,10,20,16,53.28,25.72,28.74,98.43,6.31,4.67,84.85
2024,10,20,17,0,22.27,46.18,98.49,5.89,9.58,90
2024,10,20,18,0,20.57,59.56,98.54,5.35,12.29,90
2024,10,20,19,0,19.84,63.95,98.58,4.53,12.74,90
2024,10,20,20,0,19.3,65.03,98.6,4.09,12.45,90
2024,10,20,21,0,18.91,65.57,98.62,4.06,12.22,90
2024,10,20,22,0,18.62,66.26,98.62,4.19,12.14,90
2024,10,20,23,0,18.28,68.28,98.62,4.13,12.29,90
2024,10,21,0,0,17.95,70.55,98.63,4.08,12.49,90
2024,10,21,1,0,17.61,73.09,98.62,3.96,12.7,90
2024,10,21,2,0,17.23,74.69,98.59,3.79,12.65,90
2024,10,21,3,0,16.72,75.57,98.59,3.54,12.26,90
2024,10,21,4,0,16.16,74.99,98.59,3.3,11.39,90
2024,10,21,5,0,15.83,70.24,98.62,3.21,9.83,90
2024,10,21,6,100.8,16.65,60.06,98.65,3.18,8.04,81.9
2024,10,21,7,306.73,19.78,42.74,98.69,3.68,5.92,70.46
2024,10,21,8,504.02,22.59,31.38,98.72,4.57,3.85,59.93
2024,10,21,9,654.12,24.97,25.5,98.7,5.06,2.88,51.21
2024,10,21,10,747.4,26.58,22.45,98.67,5.16,2.22,45.38
2024,10,21,11,761.08,27.64,21.89,98.62,5.67,2.51,43.67
2024,10,21,12,722.25,27.93,24.23,98.58,6.59,4.27,46.52
2024,10,21,13,616.67,27.45,28.3,98.55,7.54,6.68,53.2
2024,10,21,14,458.35,26.23,32.94,98.54,8.2,8.27,62.48
2024,10,21,15,254.45,24.55,36.71,98.56,8.18,8.52,73.33
2024,10,21,16,53.47,22.85,39.88,98.57,7.58,8.15,85.07
2024,10,21,17,0,20.93,46.43,98.58,6.56,8.72,90
2024,10,21,18,0,19.88,53.07,98.61,6.21,9.93,90
2024,10,21,19,0,19.19,57.66,98.62,5.78,10.59,90
2024,10,21,20,0,18.58,61.08,98.64,5.33,10.89,90
2024,10,21,21,0,18.06,63.79,98.64,5.1,11.06,90
2024,10,21,22,0,17.61,65.77,98.62,4.95,11.11,90
2024,10,21,23,0,17.22,67.63,98.6,4.78,11.17,90
2024,10,22,0,0,16.75,69.82,98.56,4.51,11.19,90
2024,10,22,1,0,16.09,72.71,98.53,3.97,11.12,90
2024,10,22,2,0,15.32,74.02,98.5,3.48,10.42,90
2024,10,22,3,0,14.58,69.68,98.48,3.08,8.52,90
2024,10,22,4,0,14.18,61.71,98.49,2.89,6.2,90
2024,10,22,5,0,13.93,56.61,98.5,2.85,4.65,90
2024,10,22,6,99.62,14.62,50.27,98.53,2.97,3.62,82.1
2024,10,22,7,306.92,17.72,38.16,98.56,3.18,2.66,70.66
2024,10,22,8,503.4,21.05,30.33,98.59,4.14,2.38,60.17
2024,10,22,9,654.95,23.23,27.88,98.59,4.96,2.96,51.49
2024,10,22,10,747.72,24.58,26.22,98.58,5.25,3.17,45.71
2024,10,22,11,760.97,25.49,25.64,98.53,5.54,3.56,44.02
2024,10,22,12,720.47,25.9,26.19,98.49,5.94,4.25,46.86
2024,10,22,13,613.75,25.81,27.69,98.44,6.59,5.19,53.51
2024,10,22,14,452.67,25.05,30.1,98.42,7.18,5.94,62.75
2024,10,22,15,249.3,23.77,33.19,98.43,7.38,6.33,73.58
2024,10,22,16,49.7,21.8,38.61,98.45,7,6.85,85.27
2024,10,22,17,0,19.69,46.87,98.5,5.6,7.82,90
2024,10,22,18,0,18.68,54.16,98.54,4.63,9.11,90
2024,10,22,19,0,18.06,60.19,98.57,4.33,10.18,90
2024,10,22,20,0,17.65,64.26,98.59,4.32,10.8,90
2024,10,22,21,0,17.22,66.92,98.6,4.22,10.94,90
2024,10,22,22,0,16.58,65.38,98.61,3.82,9.76,90
2024,10,22,23,0,15.41,58.7,98.62,3.48,6.7,90
2024,10,23,0,0,14.81,49.35,98.64,4.06,3.53,90
2024,10,23,1,0,14.35,44.77,98.65,4.13,1.93,90
2024,10,23,2,0,13.83,45.4,98.64,3.94,1.73,90
2024,10,23,3,0,13.31,47.89,98.64,3.73,2.01,90
2024,10,23,4,0,12.7,51.25,98.66,3.52,2.39,90
2024,10,23,5,0,12.27,53.94,98.67,3.51,2.74,90
2024,10,23,6,98.18,12.95,52.34,98.7,3.61,2.95,82.3
2024,10,23,7,307.48,16.1,42.02,98.75,4.09,2.8,70.86
2024,10,23,8,505.52,20.07,28.78,98.77,4.85,1.11,60.41
2024,10,23,9,657.28,22.77,21.43,98.75,5.09,-0.65,51.77
2024,10,23,10,750.83,24.36,17.81,98.72,4.74,-1.81,46.04
2024,10,23,11,769.75,25.48,15.48,98.66,4.26,-2.76,44.37
2024,10,23,12,726.33,26.17,14.16,98.59,3.9,-3.41,47.2
2024,10,23,13,616.6,26.46,13.63,98.54,3.8,-3.71,53.82
2024,10,23,14,451.6,26.23,13.91,98.51,3.91,-3.69,63.03
2024,10,23,15,246.32,25.44,15.4,98.5,4.18,-3.21,73.83
2024,10,23,16,46.7,23.23,20.68,98.51,3.91,-1.54,85.47
2024,10,23,17,0,19.63,32.75,98.55,4.39,1.17,90
2024,10,23,18,0,18.51,40.39,98.6,4.69,3.38,90
2024,10,23,19,0,17.59,46.97,98.65,4.49,4.96,90
2024,10,23,20,0,16.81,49.77,98.68,4.44,4.88,90
2024,10,23,21,0,16.12,48.15,98.71,4.43,3.4,90
2024,10,23,22,0,15.37,44.56,98.71,4.33,1.65,90
2024,10,23,23,0,14.78,38.59,98.7,4.26,-0.35,90
2024,10,24,0,0,14.28,35,98.69,4.25,-1.71,90
2024,10,24,1,0,13.81,35.88,98.68,4.36,-1.74,90
2024,10,24,2,0,13.41,37.95,98.65,4.42,-1.35,90
2024,10,24,3,0,13,40.13,98.65,4.46,-0.94,90
2024,10,24,4,0,12.6,42.72,98.65,4.49,-0.44,90
2024,10,24,5,0,12.22,45.37,98.69,4.64,0.1,90
2024,10,24,6,86.95,12.66,45.06,98.73,4.74,0.47,82.5
2024,10,24,7,289.35,15.38,37.79,98.78,5.45,0.54,71.06
2024,10,24,8,486.4,19.29,27.33,98.81,5.72,-0.36,60.65
2024,10,24,9,638.65,22.74,19.59,98.81,6.08,-1.86,52.06
2024,10,24,10,733.47,24.42,16.72,98.77,5.61,-2.6,46.36
2024,10,24,11,759.88,25.56,15.03,98.71,5.28,-3.1,44.72
2024,10,24,12,714.7,26.32,13.85,98.64,4.9,-3.56,47.54
2024,10,24,13,603.62,26.64,13.22,98.58,4.51,-3.95,54.13
2024,10,24,14,438.65,26.51,13,98.53,4.07,-4.26,63.3
2024,10,24,15,235.77,25.85,13.56,98.5,3.63,-4.29,74.07
2024,10,24,16,41.83,23.33,18.02,98.5,2.5,-2.87,85.66
2024,10,24,17,0,19.8,28.99,98.53,3.05,-0.18,90
2024,10,24,18,0,18.95,35.55,98.58,3.7,1.56,90
2024,10,24,19,0,18.29,39.16,98.61,3.69,2.4,90
2024,10,24,20,0,17.2,41.95,98.63,3.35,2.34,90
2024,10,24,21,0,16.21,42.97,98.64,3.29,1.77,90
2024,10,24,22,0,15.21,42.34,98.63,3.44,0.95,90
2024,10,24,23,0,14.45,39.77,98.62,3.7,-0.08,90
2024,10,25,0,0,13.9,38.13,98.61,3.92,-0.81,90
2024,10,25,1,0,13.48,38.97,98.58,4.16,-0.79,90
2024,10,25,2,0,13.32,40.81,98.56,4.6,-0.39,90
2024,10,25,3,0,12.91,42.55,98.54,4.83,-0.21,90
2024,10,25,4,0,12.5,43.16,98.52,4.97,-0.38,90
2024,10,25,5,0,12.07,43.73,98.53,4.99,-0.6,90
2024,10,25,6,81.9,12.39,42.28,98.55,5.14,-0.77,82.69
2024,10,25,7,279.17,14.93,35.29,98.58,5.61,-0.94,71.27
2024,10,25,8,470.9,18.73,26.2,98.59,5.6,-1.54,60.89
2024,10,25,9,623.15,22.83,18.76,98.57,6.98,-2.44,52.34
2024,10,25,10,720.8,24.98,15.63,98.53,6.54,-3.11,46.69
2024,10,25,11,732.08,26.35,13.76,98.47,6.05,-3.71,45.06
2024,10,25,12,669.78,27.19,13.57,98.39,5.53,-3.47,47.87
2024,10,25,13,557.05,27.48,14.79,98.33,5.08,-2.47,54.43
2024,10,25,14,391.5,27.24,15.69,98.29,4.86,-1.99,63.57
2024,10,25,15,204.15,26.53,16.53,98.26,4.73,-1.73,74.31
2024,10,25,16,33.42,23.82,18.95,98.27,3.46,-1.84,85.84
2024,10,25,17,0,20.06,24.98,98.28,3.89,-1.27,90
2024,10,25,18,0,19.46,30.8,98.31,4.25,0.41,90
2024,10,25,19,0,18.89,34.3,98.34,4.29,1.08,90
2024,10,25,20,0,18,36.12,98.35,4.12,1.04,90
2024,10,25,21,0,17.16,36.4,98.35,4.05,0.64,90
2024,10,25,22,0,16.53,34.95,98.33,4.09,-0.08,90
2024,10,25,23,0,16.01,32.92,98.32,4.14,-0.89,90
2024,10,26,0,0,15.56,32.28,98.31,4.32,-1.33,90
2024,10,26,1,0,15.1,33.71,98.31,4.48,-1.11,90
2024,10,26,2,0,14.62,36.66,98.31,4.56,-0.51,90
2024,10,26,3,0,14.14,39.67,98.31,4.62,-0.13,90
2024,10,26,4,0,13.71,41.8,98.32,4.66,0.05,90
2024,10,26,5,0,13.4,42.36,98.36,4.64,-0.03,90
2024,10,26,6,71.5,13.72,41.2,98.39,4.63,-0.03,82.89
2024,10,26,7,259.98,16.35,34.54,98.42,5.05,0.09,71.47
2024,10,26,8,452.02,19.7,27.77,98.42,4.29,0.24,61.12
2024,10,26,9,603.15,24.4,20.23,98.38,4.19,0.05,52.62
2024,10,26,10,694.6,27.15,19.62,98.34,3.82,1.38,47.01
2024,10,26,11,716.8,28.49,18.54,98.28,3.55,1.59,45.4
2024,10,26,12,669.3,29.12,17.83,98.24,3.08,1.57,48.2
2024,10,26,13,559.3,29.21,17.81,98.19,2.77,1.62,54.73
2024,10,26,14,395.8,28.74,18.33,98.18,2.84,1.61,63.83
2024,10,26,15,204.07,27.66,19.1,98.19,3.33,1.33,74.55
2024,10,26,16,31.45,24.75,24,98.23,3.67,2.03,86.02
2024,10,26,17,0,21.2,37.5,98.28,3.83,4.79,90
2024,10,26,18,0,19.66,47.5,98.35,3.59,7.06,90
2024,10,26,19,0,18.25,55.64,98.41,3.18,8.42,90
2024,10,26,20,0,17.3,61.24,98.44,3.05,8.98,90
2024,10,26,21,0,16.8,63.22,98.46,2.99,8.84,90
2024,10,26,22,0,16.67,61.94,98.47,2.93,8.32,90
2024,10,26,23,0,16.7,59.91,98.46,2.89,7.86,90
2024,10,27,0,0,16.59,58.83,98.45,2.92,7.52,90
2024,10,27,1,0,16.28,58.31,98.45,2.98,7.28,90
2024,10,27,2,0,15.67,57.98,98.44,3.16,6.9,90
2024,10,27,3,0,15.16,56.54,98.45,3.5,6.36,90
2024,10,27,4,0,15,55.66,98.47,3.85,6.11,90
2024,10,27,5,0,14.93,56.95,98.5,4.05,6.38,90
2024,10,27,6,70,15.61,56.49,98.54,4.3,6.88,83.08
2024,10,27,7,258.73,18.63,48.8,98.58,4.96,7.54,71.68
2024,10,27,8,449.45,21.8,44.15,98.6,4.74,9,61.36
2024,10,27,9,599.35,25.69,38.64,98.6,5.07,10.51,52.9
2024,10,27,10,693.3,27.87,31.93,98.57,4.43,9.49,47.33
2024,10,27,11,719.62,29.07,27.66,98.52,3.82,8.39,45.74
2024,10,27,12,667.78,29.75,25.24,98.47,3.36,7.64,48.52
2024,10,27,13,567.08,29.9,24.45,98.43,3.16,7.29,55.02
2024,10,27,14,406.83,29.52,24.64,98.41,3.24,7.04,64.09
2024,10,27,15,211.52,28.64,25.41,98.41,3.64,6.7,74.78
2024,10,27,16,32.5,26.08,29.39,98.44,3.79,6.52,86.19
2024,10,27,17,0,22.58,40.21,98.48,4.43,7.5,90
2024,10,27,18,0,21.15,47.97,98.53,4.21,8.45,90
2024,10,27,19,0,20.07,51.76,98.57,3.81,8.61,90
2024,10,27,20,0,19.26,52.05,98.58,3.63,8,90
2024,10,27,21,0,18.82,50.68,98.59,3.37,7.26,90
2024,10,27,22,0,18.7,48.73,98.58,2.94,6.62,90
2024,10,27,23,0,18.55,48,98.55,2.7,6.49,90
2024,10,28,0,0,17.99,49.02,98.54,2.76,6.66,90
2024,10,28,1,0,17.17,50.98,98.53,3,6.73,90
2024,10,28,2,0,16.59,52.71,98.51,3.19,6.82,90
2024,10,28,3,0,16.19,54.49,98.5,3.26,6.97,90
2024,10,28,4,0,15.86,55.92,98.51,3.25,7.05,90
2024,10,28,5,0,15.58,57.65,98.52,3.2,7.23,90
2024,10,28,6,68.15,15.98,58.01,98.53,2.99,7.71,83.27
2024,10,28,7,258.33,19.53,48.4,98.56,3.09,8.35,71.88
2024,10,28,8,448.08,22.84,39.34,98.57,2.22,8.3,61.6
2024,10,28,9,599.3,26.55,33.4,98.53,1.45,9.12,53.18
2024,10,28,10,690.33,28.06,29.23,98.46,1.32,8.45,47.65
2024,10,28,11,716.55,29.06,25.92,98.38,1.7,7.47,46.07
2024,10,28,12,675.3,29.54,23.98,98.29,2.48,6.61,48.84
2024,10,28,13,575.03,29.49,22.97,98.23,3.42,5.76,55.31
2024,10,28,14,416.7,28.82,23.19,98.19,4.28,5.17,64.35
2024,10,28,15,220.35,27.45,25.07,98.18,5,5.09,75
2024,10,28,16,35.08,24.92,31.41,98.2,5.01,6.26,86.35
2024,10,28,17,0,21.21,47.53,98.24,3.93,9.3,90
2024,10,28,18,0,19.51,60.18,98.28,3.43,11.48,90
2024,10,28,19,0,18.47,67.25,98.3,2.93,12.21,90
2024,10,28,20,0,17.74,70.42,98.31,2.83,12.17,90
2024,10,28,21,0,17.18,71.53,98.32,2.73,11.82,90
2024,10,28,22,0,16.79,71.36,98.32,2.6,11.35,90
2024,10,28,23,0,16.56,69.66,98.31,2.42,10.72,90
2024,10,29,0,0,16.43,67.63,98.29,2.16,10.09,90
2024,10,29,1,0,16.25,66.36,98.27,1.85,9.57,90
2024,10,29,2,0,16,65.86,98.24,1.83,9.13,90
2024,10,29,3,0,15.82,65.13,98.21,1.84,8.76,90
2024,10,29,4,0,15.72,64.22,98.2,1.83,8.42,90
2024,10,29,5,0,15.56,63.83,98.22,1.82,8.2,90
2024,10,29,6,76.1,15.79,62.39,98.24,1.81,8.1,83.46
2024,10,29,7,275.08,18.74,50.84,98.26,1.86,7.89,72.09
2024,10,29,8,465.6,22.05,37.96,98.27,2.24,6.77,61.84
2024,10,29,9,615.08,25.12,29.13,98.25,2.18,5.67,53.46
2024,10,29,10,685.83,26.67,25.58,98.2,1.91,5.13,47.96
2024,10,29,11,713.58,27.57,24.33,98.12,2.34,4.94,46.4
2024,10,29,12,686.5,27.4,24.69,98.05,3.42,4.81,49.16
2024,10,29,13,568.35,26.93,26.42,98.01,4.52,5.27,55.59
2024,10,29,14,413.12,26.31,29.5,98,5.27,6.42,64.6
2024,10,29,15,216.2,24.77,36.37,98,5.69,8.46,75.23
2024,10,29,16,33.6,22.37,49.2,98.02,5.56,11.11,86.51
2024,10,29,17,0,19.54,66.72,98.05,4.57,13.19,90
2024,10,29,18,0,18.38,76.11,98.08,4.1,14.11,90
2024,10,29,19,0,17.7,81.05,98.09,3.5,14.42,90
2024,10,29,20,0,17.03,85.21,98.1,3.09,14.55,90
2024,10,29,21,0,16.48,88.65,98.09,2.92,14.61,90
2024,10,29,22,0,16.01,91.32,98.07,2.76,14.61,90
2024,10,29,23,0,15.64,93.22,98.04,2.49,14.56,90
2024,10,30,0,0,15.38,94.23,98.02,2.21,14.47,90
2024,10,30,1,0,15.32,93.42,98,2.1,14.29,90
2024,10,30,2,0,15.3,90.21,97.98,2.12,13.73,90
2024,10,30,3,0,15.2,88.64,97.99,2.07,13.36,90
2024,10,30,4,0,15.2,87.56,97.99,1.93,13.18,90
2024,10,30,5,0,15.31,86.32,98,1.75,13.06,90
2024,10,30,6,64.22,15.79,83.38,98.03,1.52,13.01,83.65
2024,10,30,7,251.73,18.39,70.15,98.06,1.45,12.88,72.29
2024,10,30,8,437.92,20.91,56.65,98.07,1.88,12,62.08
2024,10,30,9,583.8,22.85,45.45,98.05,1.84,10.43,53.74
2024,10,30,10,672.08,24.49,37.91,98.02,1.98,9.18,48.27
2024,10,30,11,693.45,25.57,34.05,97.96,2.43,8.52,46.73
2024,10,30,12,634.15,26.02,32.76,97.9,3.11,8.3,49.47
2024,10,30,13,492.33,25.92,33.03,97.86,3.79,8.31,55.88
2024,10,30,14,352.7,25.23,34.8,97.84,4.31,8.45,64.84
2024,10,30,15,179.8,23.94,38.22,97.85,4.65,8.71,75.44
2024,10,30,16,24.83,21.87,45.06,97.87,4.55,9.34,86.66
2024,10,30,17,0,18.89,58.4,97.91,3.86,10.53,90
2024,10,30,18,0,17.82,65.84,97.95,3.23,11.36,90
2024,10,30,19,0,17.06,70.78,97.98,2.53,11.74,90
2024,10,30,20,0,16.62,73.95,98,2.28,11.98,90
2024,10,30,21,0,16.7,74.48,98,2.04,12.16,90
2024,10,30,22,0,16.9,74.27,98,1.66,12.31,90
2024,10,30,23,0,17.07,74.03,97.99,1.29,12.43,90
2024,10,31,0,0,17.08,74.29,97.99,0.97,12.49,90
2024,10,31,1,0,16.89,75.51,97.98,0.73,12.56,90
2024,10,31,2,0,16.69,76.56,97.98,0.59,12.57,90
2024,10,31,3,0,16.57,77.22,97.97,0.52,12.6,90
2024,10,31,4,0,16.37,78.31,97.98,0.44,12.61,90
2024,10,31,5,0,16.11,79.46,98,0.5,12.58,90
2024,10,31,6,50.45,15.89,80.27,98.04,0.88,12.52,83.83
2024,10,31,7,206.23,17.55,71.71,98.07,1.26,12.39,72.5
2024,10,31,8,377.5,20.47,55.56,98.08,1.15,11.26,62.32
2024,10,31,9,522,22.96,43.75,98.05,1.12,9.95,54.02
2024,10,31,10,610.7,24.79,37.33,98.01,0.88,9.26,48.58
2024,10,31,11,633.35,26.09,34.48,97.93,0.28,9.21,47.05
2024,10,31,12,575.72,26.68,35.42,97.86,0.55,9.98,49.78
2024,10,31,13,469.9,26.86,34.23,97.81,1.44,9.62,56.15
2024,10,31,14,311.52,26.47,33.94,97.79,2.55,9.16,65.09
2024,10,31,15,148.18,25.38,36.79,97.82,3.84,9.34,75.66
2024,10,31,16,20,23.23,44.82,97.87,4.72,10.37,86.8
2024,10,31,17,0,20.24,60.68,97.95,4.67,12.32,90
2024,10,31,18,0,18.74,73.27,98.01,4.31,13.86,90
2024,10,31,19,0,18.16,78.62,98.03,3.74,14.4,90
2024,10,31,20,0,17.72,81.9,98.03,3.21,14.6,90
2024,10,31,21,0,17.26,85.79,98.01,2.61,14.87,90
2024,10,31,22,0,16.83,89.51,97.97,2.29,15.11,90
2024,10,31,23,0,16.65,92.32,97.95,2.01,15.42,90
2024,11,1,0,0,16.97,91.73,97.93,1.73,15.63,90
2024,11,1,1,0,17.32,89.39,97.91,1.3,15.57,90
2024,11,1,2,0,17.56,86.5,97.92,0.64,15.3,90
2024,11,1,3,0,17.47,85.45,97.93,0.45,15.02,90
2024,11,1,4,0,17.19,86.38,97.97,0.94,14.91,90
2024,11,1,5,0,16.98,87.73,98.01,1.23,14.93,90
2024,11,1,6,38.88,17.01,87.6,98.04,1.39,14.93,84.02
2024,11,1,7,174,18.89,78.06,98.08,1.65,14.97,72.71
2024,11,1,8,332.98,21.42,64.27,98.1,1.41,14.37,62.56
2024,11,1,9,482.7,24.17,49.9,98.09,1.13,12.99,54.29
2024,11,1,10,572.42,26.69,38.63,98.06,1.16,11.32,48.89
2024,11,1,11,652.85,28.07,32.45,98,0.92,9.94,47.37
2024,11,1,12,590.9,28.48,31.59,97.94,0.21,9.81,50.08
2024,11,1,13,501.42,28.27,33.06,97.91,0.82,10.16,56.42
2024,11,1,14,335.08,27.73,34.61,97.9,1.92,10.28,65.32
2024,11,1,15,158.52,26.65,37.5,97.91,3.21,10.52,75.86
2024,11,1,16,19.98,24.28,46.05,97.93,4.17,11.63,86.94
2024,11,1,17,0,20.95,64.69,97.99,4.04,13.96,90
2024,11,1,18,0,19.29,78.13,98.05,3.63,15.38,90
2024,11,1,19,0,18.65,84.23,98.07,2.74,15.95,90
2024,11,1,20,0,18.53,84.58,98.08,1.85,15.91,90
2024,11,1,21,0,18.38,84.56,98.07,1.26,15.75,90
2024,11,1,22,0,18.27,82.77,98.07,0.88,15.31,90
2024,11,1,23,0,18.29,79.03,98.05,0.91,14.57,90
2024,11,2,0,0,17.71,78.72,98.02,1.76,13.91,90
2024,11,2,1,0,17.51,77.6,98,2.41,13.43,90
2024,11,2,2,0,17.38,77.99,97.98,2.8,13.38,90
2024,11,2,3,0,17.32,79.39,97.98,2.97,13.6,90
2024,11,2,4,0,16.87,83.22,97.98,3.01,13.9,90
2024,11,2,5,0,16.27,88.08,98.01,2.99,14.18,90
2024,11,2,6,47.83,16.43,88.39,98.05,2.75,14.38,84.2
2024,11,2,7,212.1,18.98,75.45,98.1,3.2,14.4,72.91
2024,11,2,8,385.85,21.87,59.58,98.14,2.93,13.51,62.8
2024,11,2,9,529.95,24.28,49.75,98.13,2.7,12.93,54.56
2024,11,2,10,603.3,25.96,43.89,98.12,2.92,12.45,49.19
2024,11,2,11,595.97,26.84,41.6,98.07,3.48,12.35,47.68
2024,11,2,12,510.85,27.01,41.48,98.04,4.21,12.48,50.38
2024,11,2,13,421.08,26.58,43.34,98.02,4.84,12.83,56.69
2024,11,2,14,273.88,25.58,47.22,98.03,5.24,13.31,65.56
2024,11,2,15,124.53,24.14,53.75,98.06,5.38,14.05,76.07
2024,11,2,16,13.52,22.17,65.06,98.11,5.13,15.25,87.07
2024,11,2,17,0,19.88,80.85,98.18,4.25,16.49,90
2024,11,2,18,0,19.13,86.99,98.23,3.99,16.93,90
2024,11,2,19,0,18.82,88.14,98.25,3.46,16.82,90
2024,11,2,20,0,18.37,89.79,98.27,2.64,16.67,90
2024,11,2,21,0,17.9,92.04,98.27,2.13,16.6,90
2024,11,2,22,0,17.93,90.5,98.27,1.89,16.37,90
2024,11,2,23,0,18.06,88.63,98.27,1.63,16.17,90
2024,11,3,0,0,18.14,87.43,98.26,1.39,16.04,90
2024,11,3,1,0,18.1,87.04,98.25,1.3,15.94,90
2024,11,3,2,0,17.96,87.27,98.23,1.4,15.84,90
2024,11,3,3,0,17.82,87.59,98.24,1.56,15.74,90
2024,11,3,4,0,17.67,87.96,98.24,1.78,15.67,90
2024,11,3,5,0,17.44,88.64,98.26,1.97,15.57,90
2024,11,3,6,43.2,17.49,87.92,98.29,2.06,15.48,84.38
2024,11,3,7,186.7,19.15,79.47,98.34,2.79,15.54,73.12
